# OpenSignals Text File Format. Version 1
# {"98:D3:21:FC:8B:12": {"position": 0, "device": "bitalino_rev", "device name": "98:D3:21:FC:8B:12", "device connection": "98:D3:21:FC:8B:12", "sampling rate": 100, "resolution": [4, 1, 1, 1, 1, 10, 10, 10, 10, 6, 6], "firmware version": 1281, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2024-12-28", "time": "19:11:21.967", "channels": [1, 2, 3, 4, 5, 6], "sensor": ["RAW", "ECGBIT", "RAW", "RAW", "RAW", "RAW"], "label": ["A1", "A2", "A3", "A4", "A5", "A6"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A1", "A2", "A3", "A4", "A5", "A6"], "special": [{}, {}, {}, {}, {}, {}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
1	0	0	0	0	0	478	0	0	0	0	
2	0	0	0	0	0	522	0	0	0	0	
3	0	0	0	0	0	499	0	0	0	0	
4	0	0	0	0	4	471	0	0	0	0	
5	0	0	0	0	0	460	0	0	0	0	
6	0	0	0	0	0	499	0	0	0	0	
7	0	0	0	0	0	475	0	0	0	0	
8	0	0	0	0	4	467	0	0	0	0	
9	0	0	0	0	0	493	0	0	0	0	
10	0	0	0	0	0	505	0	0	0	0	
11	0	0	0	0	0	500	0	0	0	0	
12	0	0	0	0	4	485	0	0	0	0	
13	0	0	0	0	0	492	0	0	0	0	
14	0	0	0	0	0	491	0	0	0	0	
15	0	0	0	0	0	498	0	0	0	0	
0	0	0	0	0	4	468	0	0	0	0	
1	0	0	0	0	0	506	0	0	0	0	
2	0	0	0	0	0	493	0	0	0	0	
3	0	0	0	0	0	496	0	0	0	0	
4	0	0	0	0	4	507	0	0	0	0	
5	0	0	0	0	0	486	0	0	0	0	
6	0	0	0	0	0	512	0	0	0	0	
7	0	0	0	0	0	502	0	0	0	0	
8	0	0	0	0	4	468	0	0	0	0	
9	0	0	0	0	0	496	0	0	0	0	
10	0	0	0	0	0	504	0	0	0	0	
11	0	0	0	0	0	469	0	0	0	0	
12	0	0	0	0	1	497	0	0	0	0	
13	0	0	0	0	0	523	0	0	0	0	
14	0	0	0	0	0	510	0	0	0	0	
15	0	0	0	0	0	488	0	0	0	0	
0	0	0	0	0	4	488	0	0	0	0	
1	0	0	0	0	0	513	0	0	0	0	
2	0	0	0	0	0	511	0	0	0	0	
3	0	0	0	0	0	516	0	0	0	0	
4	0	0	0	0	4	500	0	0	0	0	
5	0	0	0	0	0	536	0	0	0	0	
6	0	0	0	0	0	519	0	0	0	0	
7	0	0	0	0	0	504	0	0	0	0	
8	0	0	0	0	2	548	0	0	0	0	
9	0	0	0	0	0	528	0	0	0	0	
10	0	0	0	0	0	527	0	0	0	0	
11	0	0	0	0	0	539	1	0	0	0	
12	0	0	0	0	4	511	0	0	0	0	
13	0	0	0	0	0	508	0	0	0	0	
14	0	0	0	0	0	491	0	0	0	0	
15	0	0	0	0	0	528	0	0	0	0	
0	0	0	0	0	4	467	0	0	0	0	
1	0	0	0	0	0	500	0	0	0	0	
2	0	0	0	0	0	524	0	0	0	0	
3	0	0	0	0	0	507	0	0	0	0	
4	0	0	0	0	4	487	0	0	0	0	
5	0	0	0	0	0	580	0	0	0	0	
6	0	0	0	0	0	766	1	0	0	0	
7	0	0	0	0	0	681	1	0	0	0	
8	0	0	0	0	4	557	0	0	0	0	
9	0	0	0	0	0	532	0	0	0	0	
10	0	0	0	0	0	433	0	0	0	0	
11	0	0	0	0	0	459	0	0	0	0	
12	0	0	0	0	4	439	0	0	0	0	
13	0	0	0	0	0	490	0	0	0	0	
14	0	0	0	0	0	482	0	0	0	0	
15	0	0	0	0	0	439	0	0	0	0	
0	0	0	0	0	4	487	0	0	0	0	
1	0	0	0	0	0	487	0	0	0	0	
2	0	0	0	0	0	465	0	0	0	0	
3	0	0	0	0	0	498	0	0	0	0	
4	0	0	0	0	4	505	0	0	0	0	
5	0	0	0	0	0	521	0	0	0	0	
6	0	0	0	0	0	521	0	0	0	0	
7	0	0	0	0	0	483	0	0	0	0	
8	0	0	0	0	1	515	0	0	0	0	
9	0	0	0	0	0	516	0	0	0	0	
10	0	0	0	0	0	524	0	0	0	0	
11	0	0	0	0	0	513	0	0	0	0	
12	0	0	0	0	4	541	0	0	0	0	
13	0	0	0	0	0	546	0	0	0	0	
14	0	0	0	0	0	505	0	0	0	0	
15	0	0	0	0	0	539	1	0	0	0	
0	0	0	0	0	4	483	0	0	0	0	
1	0	0	0	0	0	512	0	0	0	0	
2	0	0	0	0	0	478	0	0	0	0	
3	0	0	0	0	0	468	0	0	0	0	
4	0	0	0	0	2	462	0	0	0	0	
5	0	0	0	0	0	433	0	0	0	0	
6	0	0	0	0	0	467	0	0	0	0	
7	0	0	0	0	0	468	0	0	0	0	
8	0	0	0	0	4	487	0	0	0	0	
9	0	0	0	0	0	451	0	0	0	0	
10	0	0	0	0	0	530	0	0	0	0	
11	0	0	0	0	0	471	0	0	0	0	
12	0	0	0	0	4	449	0	0	0	0	
13	0	0	0	0	0	486	0	0	0	0	
14	0	0	0	0	0	493	0	0	0	0	
15	0	0	0	0	0	469	0	0	0	0	
0	0	0	0	0	4	508	0	0	0	0	
1	0	0	0	0	0	496	0	0	0	0	
2	0	0	0	0	0	497	0	0	0	0	
3	0	0	0	0	0	480	0	0	0	0	
4	0	0	0	0	4	481	0	0	0	0	
5	0	0	0	0	0	484	0	0	0	0	
6	0	0	0	0	0	512	0	0	0	0	
7	0	0	0	0	0	510	0	0	0	0	
8	0	0	0	0	4	473	0	0	0	0	
9	0	0	0	0	0	507	0	0	0	0	
10	0	0	0	0	0	492	0	0	0	0	
11	0	0	0	0	0	473	0	0	0	0	
12	0	0	0	0	4	484	0	0	0	0	
13	0	0	0	0	0	536	0	0	0	0	
14	0	0	0	0	0	527	0	0	0	0	
15	0	0	0	0	0	503	0	0	0	0	
0	0	0	0	0	4	509	0	0	0	0	
1	0	0	0	0	0	512	0	0	0	0	
2	0	0	0	0	0	491	0	0	0	0	
3	0	0	0	0	0	480	0	0	0	0	
4	0	0	0	0	1	544	0	0	0	0	
5	0	0	0	0	0	586	0	0	0	0	
6	0	0	0	0	0	541	0	0	0	0	
7	0	0	0	0	0	552	1	0	0	0	
8	0	0	0	0	4	525	0	0	0	0	
9	0	0	0	0	0	515	0	0	0	0	
10	0	0	0	0	0	468	0	0	0	0	
11	0	0	0	0	0	505	0	0	0	0	
12	0	0	0	0	4	515	0	0	0	0	
13	0	0	0	0	0	520	0	0	0	0	
14	0	0	0	0	0	514	0	0	0	0	
15	0	0	0	0	0	517	0	0	0	0	
0	0	0	0	0	2	483	0	0	0	0	
1	0	0	0	0	0	509	0	0	0	0	
2	0	0	0	0	0	529	0	0	0	0	
3	0	0	0	0	0	787	1	0	0	0	
4	0	0	0	0	4	738	1	0	0	0	
5	0	0	0	0	0	549	0	0	0	0	
6	0	0	0	0	0	509	0	0	0	0	
7	0	0	0	0	0	510	0	0	0	0	
8	0	0	0	0	4	430	0	0	0	0	
9	0	0	0	0	0	441	0	0	0	0	
10	0	0	0	0	0	509	0	0	0	0	
11	0	0	0	0	0	484	0	0	0	0	
12	0	0	0	0	4	472	0	0	0	0	
13	0	0	0	0	0	508	0	0	0	0	
14	0	0	0	0	0	511	0	0	0	0	
15	0	0	0	0	0	506	0	0	0	0	
0	0	0	0	0	4	494	0	0	0	0	
1	0	0	0	0	0	519	0	0	0	0	
2	0	0	0	0	0	498	0	0	0	0	
3	0	0	0	0	0	522	1	0	0	0	
4	0	0	0	0	2	523	0	0	0	0	
5	0	0	0	0	0	518	0	0	0	0	
6	0	0	0	0	0	529	0	0	0	0	
7	0	0	0	0	0	537	0	0	0	0	
8	0	0	0	0	4	535	0	0	0	0	
9	0	0	0	0	0	523	0	0	0	0	
10	0	0	0	0	0	543	0	0	0	0	
11	0	0	0	0	0	540	0	0	0	0	
12	0	0	0	0	4	535	0	0	0	0	
13	0	0	0	0	0	537	0	0	0	0	
14	0	0	0	0	0	528	0	0	0	0	
15	0	0	0	0	0	489	0	0	0	0	
0	0	0	0	0	1	511	0	0	0	0	
1	0	0	0	0	0	492	0	0	0	0	
2	0	0	0	0	0	474	0	0	0	0	
3	0	0	0	0	0	485	0	0	0	0	
4	0	0	0	0	4	508	0	0	0	0	
5	0	0	0	0	0	467	0	0	0	0	
6	0	0	0	0	0	523	0	0	0	0	
7	0	0	0	0	0	529	0	0	0	0	
8	0	0	0	0	4	513	0	0	0	0	
9	0	0	0	0	1	502	0	0	0	0	
10	0	0	0	0	0	516	0	0	0	0	
11	0	0	0	0	0	499	0	0	0	0	
12	0	0	0	0	4	521	0	0	0	0	
13	0	0	0	0	1	526	0	0	0	0	
14	0	0	0	0	0	524	0	0	0	0	
15	0	0	0	0	0	491	0	0	0	0	
0	0	0	0	0	4	513	0	0	0	0	
1	0	0	0	0	1	488	0	0	0	0	
2	0	0	0	0	0	539	0	0	0	0	
3	0	0	0	0	0	487	0	0	0	0	
4	0	0	0	0	4	518	0	0	0	0	
5	0	0	0	0	0	510	0	0	0	0	
6	0	0	0	0	0	510	0	0	0	0	
7	0	0	0	0	0	498	0	0	0	0	
8	0	0	0	0	4	523	0	0	0	0	
9	0	0	0	0	0	505	0	0	0	0	
10	0	0	0	0	0	523	0	0	0	0	
11	0	0	0	0	0	527	0	0	0	0	
12	0	0	0	0	4	509	0	0	0	0	
13	0	0	0	0	0	531	0	0	0	0	
14	0	0	0	0	0	513	0	0	0	0	
15	0	0	0	0	0	529	0	0	0	0	
0	0	0	0	0	2	541	0	0	0	0	
1	0	0	0	0	1	512	0	0	0	0	
2	0	0	0	0	0	542	0	0	0	0	
3	0	0	0	0	0	558	1	0	0	0	
4	0	0	0	0	4	557	0	0	0	0	
5	0	0	0	0	0	489	0	0	0	0	
6	0	0	0	0	0	499	0	0	0	0	
7	0	0	0	0	0	513	0	0	0	0	
8	0	0	0	0	4	479	0	0	0	0	
9	0	0	0	0	0	485	0	0	0	0	
10	0	0	0	0	0	506	0	0	0	0	
11	0	0	0	0	0	494	0	0	0	0	
12	0	0	0	0	2	521	0	0	0	0	
13	0	0	0	0	0	523	0	0	0	0	
14	0	0	0	0	0	483	0	0	0	0	
15	0	0	0	0	0	536	1	0	0	0	
0	0	0	0	0	4	748	1	0	0	0	
1	0	0	0	0	0	729	1	0	0	0	
2	0	0	0	0	0	564	0	0	0	0	
3	0	0	0	0	0	455	0	0	0	0	
4	0	0	0	0	4	491	0	0	0	0	
5	0	0	0	0	1	436	0	0	0	0	
6	0	0	0	0	0	422	0	0	0	0	
7	0	0	0	0	0	446	0	0	0	0	
8	0	0	0	0	4	446	0	0	0	0	
9	0	0	0	0	1	477	0	0	0	0	
10	0	0	0	0	0	462	0	0	0	0	
11	0	0	0	0	0	487	0	0	0	0	
12	0	0	0	0	4	509	0	0	0	0	
13	0	0	0	0	0	514	0	0	0	0	
14	0	0	0	0	0	518	0	0	0	0	
15	0	0	0	0	0	517	0	0	0	0	
0	0	0	0	0	4	507	0	0	0	0	
1	0	0	0	0	0	520	0	0	0	0	
2	0	0	0	0	0	497	0	0	0	0	
3	0	0	0	0	0	506	0	0	0	0	
4	0	0	0	0	4	526	0	0	0	0	
5	0	0	0	0	1	505	0	0	0	0	
6	0	0	0	0	0	548	0	0	0	0	
7	0	0	0	0	0	530	0	0	0	0	
8	0	0	0	0	4	496	0	0	0	0	
9	0	0	0	0	1	547	0	0	0	0	
10	0	0	0	0	0	519	0	0	0	0	
11	0	0	0	0	0	471	0	0	0	0	
12	0	0	0	0	2	486	0	0	0	0	
13	0	0	0	0	1	462	0	0	0	0	
14	0	0	0	0	0	498	0	0	0	0	
15	0	0	0	0	0	485	0	0	0	0	
0	0	0	0	0	4	474	0	0	0	0	
1	0	0	0	0	0	511	0	0	0	0	
2	0	0	0	0	0	456	0	0	0	0	
3	0	0	0	0	0	464	0	0	0	0	
4	0	0	0	0	4	465	0	0	0	0	
5	0	0	0	0	0	467	0	0	0	0	
6	0	0	0	0	0	495	0	0	0	0	
7	0	0	0	0	0	515	0	0	0	0	
8	0	0	0	0	1	496	0	0	0	0	
9	0	0	0	0	0	487	0	0	0	0	
10	0	0	0	0	0	487	0	0	0	0	
11	0	0	0	0	0	524	0	0	0	0	
12	0	0	0	0	4	477	0	0	0	0	
13	0	0	0	0	0	514	0	0	0	0	
14	0	0	0	0	0	504	0	0	0	0	
15	0	0	0	0	0	498	0	0	0	0	
0	0	0	0	0	4	533	0	0	0	0	
1	0	0	0	0	0	519	0	0	0	0	
2	0	0	0	0	0	544	0	0	0	0	
3	0	0	0	0	1	522	0	0	0	0	
4	0	0	0	0	4	524	0	0	0	0	
5	0	0	0	0	0	548	0	0	0	0	
6	0	0	0	0	0	516	0	0	0	0	
7	0	0	0	0	0	510	0	0	0	0	
8	0	0	0	0	4	531	0	0	0	0	
9	0	0	0	0	0	505	0	0	0	0	
10	0	0	0	0	0	548	0	0	0	0	
11	0	0	0	0	0	522	1	0	0	0	
12	0	0	0	0	1	516	0	0	0	0	
13	0	0	0	0	0	502	0	0	0	0	
14	0	0	0	0	0	511	0	0	0	0	
15	0	0	0	0	0	515	0	0	0	0	
0	0	0	0	0	4	535	0	0	0	0	
1	0	0	0	0	0	552	0	0	0	0	
2	0	0	0	0	0	534	0	0	0	0	
3	0	0	0	0	0	535	1	0	0	0	
4	0	0	0	0	4	532	0	0	0	0	
5	0	0	0	0	0	514	0	0	0	0	
6	0	0	0	0	0	503	0	0	0	0	
7	0	0	0	0	0	473	0	0	0	0	
8	0	0	0	0	2	517	0	0	0	0	
9	0	0	0	0	0	524	0	0	0	0	
10	0	0	0	0	0	517	0	0	0	0	
11	0	0	0	0	0	516	0	0	0	0	
12	0	0	0	0	4	504	0	0	0	0	
13	0	0	0	0	0	547	0	0	0	0	
14	0	0	0	0	0	558	0	0	0	0	
15	0	0	0	0	0	689	1	0	0	0	
0	0	0	0	0	4	827	1	0	0	0	
1	0	0	0	0	0	592	0	0	0	0	
2	0	0	0	0	0	579	0	0	0	0	
3	0	0	0	0	0	456	0	0	0	0	
4	0	0	0	0	4	485	0	0	0	0	
5	0	0	0	0	0	469	0	0	0	0	
6	0	0	0	0	0	472	0	0	0	0	
7	0	0	0	0	0	470	0	0	0	0	
8	0	0	0	0	4	451	0	0	0	0	
9	0	0	0	0	1	500	0	0	0	0	
10	0	0	0	0	0	495	0	0	0	0	
11	0	0	0	0	1	499	0	0	0	0	
12	0	0	0	0	4	504	0	0	0	0	
13	0	0	0	0	0	489	0	0	0	0	
14	0	0	0	0	0	499	0	0	0	0	
15	0	0	0	0	1	523	0	0	0	0	
0	0	0	0	0	4	489	0	0	0	0	
1	0	0	0	0	1	500	0	0	0	0	
2	0	0	0	0	0	515	0	0	0	0	
3	0	0	0	0	0	523	0	0	0	0	
4	0	0	0	0	4	533	0	0	0	0	
5	0	0	0	0	1	537	0	0	0	0	
6	0	0	0	0	0	515	0	0	0	0	
7	0	0	0	0	0	496	0	0	0	0	
8	0	0	0	0	1	527	0	0	0	0	
9	0	0	0	0	0	510	0	0	0	0	
10	0	0	0	0	0	499	0	0	0	0	
11	0	0	0	0	0	545	0	0	0	0	
12	0	0	0	0	4	507	0	0	0	0	
13	0	0	0	0	1	476	0	0	0	0	
14	0	0	0	0	0	495	0	0	0	0	
15	0	0	0	0	0	478	0	0	0	0	
0	0	0	0	0	4	456	0	0	0	0	
1	0	0	0	0	1	478	0	0	0	0	
2	0	0	0	0	0	502	0	0	0	0	
3	0	0	0	0	0	486	0	0	0	0	
4	0	0	0	0	2	485	0	0	0	0	
5	0	0	0	0	0	524	0	0	0	0	
6	0	0	0	0	0	473	0	0	0	0	
7	0	0	0	0	0	474	0	0	0	0	
8	0	0	0	0	4	501	0	0	0	0	
9	0	0	0	0	0	488	0	0	0	0	
10	0	0	0	0	0	502	0	0	0	0	
11	0	0	0	0	0	507	0	0	0	0	
12	0	0	0	0	4	491	0	0	0	0	
13	0	0	0	0	0	516	0	0	0	0	
14	0	0	0	0	0	482	0	0	0	0	
15	0	0	0	0	0	484	0	0	0	0	
0	0	0	0	0	4	493	0	0	0	0	
1	0	0	0	0	0	514	0	0	0	0	
2	0	0	0	0	0	502	0	0	0	0	
3	0	0	0	0	0	495	0	0	0	0	
4	0	0	0	0	4	492	0	0	0	0	
5	0	0	0	0	0	501	0	0	0	0	
6	0	0	0	0	0	515	0	0	0	0	
7	0	0	0	0	0	499	0	0	0	0	
8	0	0	0	0	4	523	0	0	0	0	
9	0	0	0	0	1	537	0	0	0	0	
10	0	0	0	0	0	491	0	0	0	0	
11	0	0	0	0	1	498	0	0	0	0	
12	0	0	0	0	4	528	0	0	0	0	
13	0	0	0	0	0	511	0	0	0	0	
14	0	0	0	0	0	527	0	0	0	0	
15	0	0	0	0	0	540	1	0	0	0	
0	0	0	0	0	4	502	0	0	0	0	
1	0	0	0	0	0	544	0	0	0	0	
2	0	0	0	0	0	517	0	0	0	0	
3	0	0	0	0	0	515	0	0	0	0	
4	0	0	0	0	1	468	0	0	0	0	
5	0	0	0	0	1	496	0	0	0	0	
6	0	0	0	0	0	505	0	0	0	0	
7	0	0	0	0	0	457	0	0	0	0	
8	0	0	0	0	4	495	0	0	0	0	
9	0	0	0	0	1	495	0	0	0	0	
10	0	0	0	0	0	519	0	0	0	0	
11	0	0	0	0	0	499	0	0	0	0	
12	0	0	0	0	4	666	1	0	0	0	
13	0	0	0	0	0	835	1	0	0	0	
14	0	0	0	0	0	593	0	0	0	0	
15	0	0	0	0	0	537	0	0	0	0	
0	0	0	0	0	3	480	0	0	0	0	
1	0	0	0	0	1	432	0	0	0	0	
2	0	0	0	0	0	432	0	0	0	0	
3	0	0	0	0	0	475	0	0	0	0	
4	0	0	0	0	4	461	0	0	0	0	
5	0	0	0	0	1	451	0	0	0	0	
6	0	0	0	0	0	455	0	0	0	0	
7	0	0	0	0	0	448	0	0	0	0	
8	0	0	0	0	4	494	0	0	0	0	
9	0	0	0	0	0	505	0	0	0	0	
10	0	0	0	0	0	480	0	0	0	0	
11	0	0	0	0	0	483	0	0	0	0	
12	0	0	0	0	4	513	0	0	0	0	
13	0	0	0	0	0	495	0	0	0	0	
14	0	0	0	0	0	531	0	0	0	0	
15	0	0	0	0	0	497	0	0	0	0	
0	0	0	0	0	4	527	0	0	0	0	
1	0	0	0	0	0	527	0	0	0	0	
2	0	0	0	0	0	523	0	0	0	0	
3	0	0	0	0	0	536	0	0	0	0	
4	0	0	0	0	4	491	0	0	0	0	
5	0	0	0	0	0	537	0	0	0	0	
6	0	0	0	0	0	455	0	0	0	0	
7	0	0	0	0	1	517	0	0	0	0	
8	0	0	0	0	4	514	0	0	0	0	
9	0	0	0	0	0	495	0	0	0	0	
10	0	0	0	0	0	502	0	0	0	0	
11	0	0	0	0	0	456	0	0	0	0	
12	0	0	0	0	4	476	0	0	0	0	
13	0	0	0	0	1	472	0	0	0	0	
14	0	0	0	0	0	455	0	0	0	0	
15	0	0	0	0	0	489	0	0	0	0	
0	0	0	0	0	2	477	0	0	0	0	
1	0	0	0	0	0	478	0	0	0	0	
2	0	0	0	0	0	511	0	0	0	0	
3	0	0	0	0	0	523	0	0	0	0	
4	0	0	0	0	4	473	0	0	0	0	
5	0	0	0	0	0	500	0	0	0	0	
6	0	0	0	0	0	491	0	0	0	0	
7	0	0	0	0	0	489	0	0	0	0	
8	0	0	0	0	4	496	0	0	0	0	
9	0	0	0	0	0	492	0	0	0	0	
10	0	0	0	0	0	475	0	0	0	0	
11	0	0	0	0	0	519	0	0	0	0	
12	0	0	0	0	2	528	0	0	0	0	
13	0	0	0	0	1	510	0	0	0	0	
14	0	0	0	0	0	486	0	0	0	0	
15	0	0	0	0	0	507	0	0	0	0	
0	0	0	0	0	4	498	0	0	0	0	
1	0	0	0	0	1	467	0	0	0	0	
2	0	0	0	0	0	520	0	0	0	0	
3	0	0	0	0	0	511	0	0	0	0	
4	0	0	0	0	4	516	0	0	0	0	
5	0	0	0	0	0	509	0	0	0	0	
6	0	0	0	0	0	516	0	0	0	0	
7	0	0	0	0	0	491	0	0	0	0	
8	0	0	0	0	4	531	0	0	0	0	
9	0	0	0	0	0	494	0	0	0	0	
10	0	0	0	0	0	535	0	0	0	0	
11	0	0	0	0	0	555	1	0	0	0	
12	0	0	0	0	4	551	0	0	0	0	
13	0	0	0	0	0	529	0	0	0	0	
14	0	0	0	0	0	493	0	0	0	0	
15	0	0	0	0	0	530	1	0	0	0	
0	0	0	0	0	2	476	0	0	0	0	
1	0	0	0	0	0	495	0	0	0	0	
2	0	0	0	0	0	502	0	0	0	0	
3	0	0	0	0	1	496	0	0	0	0	
4	0	0	0	0	4	527	0	0	0	0	
5	0	0	0	0	0	473	0	0	0	0	
6	0	0	0	0	0	495	0	0	0	0	
7	0	0	0	0	0	517	0	0	0	0	
8	0	0	0	0	4	595	0	0	0	0	
9	0	0	0	0	1	819	1	0	0	0	
10	0	0	0	0	0	654	0	0	0	0	
11	0	0	0	0	0	516	0	0	0	0	
12	0	0	0	0	1	482	0	0	0	0	
13	0	0	0	0	0	460	0	0	0	0	
14	0	0	0	0	0	472	0	0	0	0	
15	0	0	0	0	0	464	0	0	0	0	
0	0	0	0	0	4	452	0	0	0	0	
1	0	0	0	0	1	480	0	0	0	0	
2	0	0	0	0	0	460	0	0	0	0	
3	0	0	0	0	0	477	0	0	0	0	
4	0	0	0	0	4	498	0	0	0	0	
5	0	0	0	0	1	513	0	0	0	0	
6	0	0	0	0	0	492	0	0	0	0	
7	0	0	0	0	0	509	0	0	0	0	
8	0	0	0	0	4	526	0	0	0	0	
9	0	0	0	0	1	483	0	0	0	0	
10	0	0	0	0	0	510	0	0	0	0	
11	0	0	0	0	0	516	0	0	0	0	
12	0	0	0	0	4	526	0	0	0	0	
13	0	0	0	0	1	538	0	0	0	0	
14	0	0	0	0	0	530	0	0	0	0	
15	0	0	0	0	0	555	1	0	0	0	
0	0	0	0	0	4	545	0	0	0	0	
1	0	0	0	0	0	505	0	0	0	0	
2	0	0	0	0	0	514	0	0	0	0	
3	0	0	0	0	0	510	0	0	0	0	
4	0	0	0	0	4	513	0	0	0	0	
5	0	0	0	0	1	514	0	0	0	0	
6	0	0	0	0	0	481	0	0	0	0	
7	0	0	0	0	0	489	0	0	0	0	
8	0	0	0	0	4	463	0	0	0	0	
9	0	0	0	0	0	508	0	0	0	0	
10	0	0	0	0	0	488	0	0	0	0	
11	0	0	0	0	0	474	0	0	0	0	
12	0	0	0	0	2	498	0	0	0	0	
